Match_id,season,city,date,team1,team2,toss_win,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_the_match,venue,match_refree,reserve_umpire,tv_umpire,umpire1,umpire2 
310,2007/08,Jaipur,2008-05-17,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Rajasthan Royals,65,0,GC Smith,Sawai Mansingh Stadium,Talat Ali,MSS Ranawat,SJ Davis,BF Bowden,SL Shastri
311,2007/08,Hyderabad,2008-05-18,Deccan Chargers,Mumbai Indians,Deccan Chargers,field,normal,0,Mumbai Indians,25,0,DJ Bravo,"Rajiv Gandhi International Stadium, Uppal",S Venkataraghavan,C Shamshuddin,I Shivram,BR Doctrove,DJ Harper
312,2007/08,Kolkata,2008-05-18,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,D/L,Chennai Super Kings,3,0,M Ntini,Eden Gardens,FM Engineer,S Banerjee,AM Saheba,Asad Rauf,K Hariharan
313,2007/08,Bangalore,2008-05-19,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,5,SP Goswami,M Chinnaswamy Stadium,Talat Ali,VN Kulkarni,SL Shastri,SJ Davis,GA Pratapkumar
314,2007/08,Kolkata,2008-05-20,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,YK Pathan,Eden Gardens,FM Engineer,AK Mitra,K Hariharan,BG Jerling,RE Koertzen
315,2007/08,Mumbai,2008-05-21,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,normal,0,Kings XI Punjab,1,0,SE Marsh,Wankhede Stadium,Talat Ali,,SL Shastri,BF Bowden,GA Pratapkumar
316,2007/08,Chennai,2008-05-21,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,14,0,A Kumble,"MA Chidambaram Stadium, Chepauk",J Srinath,S Ravi,BR Doctrove,DJ Harper,I Shivram
317,2007/08,Chandigarh,2008-05-23,Kings XI Punjab,Deccan Chargers,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,SE Marsh,"Punjab Cricket Association Stadium, Mohali",Talat Ali,HS Sekhon,AM Saheba,Asad Rauf,SJ Davis
318,2007/08,Delhi,2008-05-24,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,5,KD Karthik,Feroz Shah Kotla,CH Lloyd,,BG Jerling,BF Bowden,K Hariharan
319,2007/08,Chennai,2008-05-24,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Rajasthan Royals,10,0,JA Morkel,"MA Chidambaram Stadium, Chepauk",J Srinath,,AV Jayaprakash,DJ Harper,SL Shastri
320,2007/08,Bangalore,2008-05-03,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,field,normal,0,Royal Challengers Bangalore,3,0,P Kumar,M Chinnaswamy Stadium,Talat Ali,CK Nandan,SK Tarapore,BR Doctrove,SL Shastri
321,2007/08,Kolkata,2008-05-25,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,normal,0,Kolkata Knight Riders,0,3,Umar Gul,Eden Gardens,S Venkataraghavan,,BR Doctrove,SJ Davis,I Shivram
322,2007/08,Jaipur,2008-05-26,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,5,Sohail Tanvir,Sawai Mansingh Stadium,CH Lloyd,MSS Ranawat,SL Shastri,BF Bowden,K Hariharan
323,2007/08,Hyderabad,2008-05-27,Deccan Chargers,Chennai Super Kings,Deccan Chargers,bat,normal,0,Chennai Super Kings,0,7,SK Raina,"Rajiv Gandhi International Stadium, Uppal",Talat Ali,,GA Pratapkumar,BG Jerling,AM Saheba
324,2007/08,Mumbai,2008-05-30,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,field,normal,0,Rajasthan Royals,105,0,SR Watson,Wankhede Stadium,J Srinath,,BR Doctrove,BF Bowden,RE Koertzen
325,2007/08,Mumbai,2008-05-31,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,bat,normal,0,Chennai Super Kings,0,9,M Ntini,Wankhede Stadium,S Venkataraghavan,,K Hariharan,Asad Rauf,DJ Harper
326,2007/08,Mumbai,2008-06-01,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,3,YK Pathan,Dr DY Patil Sports Academy,J Srinath,MR Singh,DJ Harper,BF Bowden,RE Koertzen
327,2009,Cape Town,2009-04-18,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,normal,0,Mumbai Indians,19,0,SR Tendulkar,Newlands,GR Viswanath,EC Hendrikse,RB Tiffin,BR Doctrove,K Hariharan
328,2009,Cape Town,2009-04-18,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,75,0,R Dravid,Newlands,GR Viswanath,EC Hendrikse,K Hariharan,BR Doctrove,RB Tiffin
329,2009,Cape Town,2009-04-19,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,normal,D/L,Delhi Daredevils,0,10,DL Vettori,Newlands,Yashpal Sharma,MW Brown,AL Hill,MR Benson,SD Ranade
330,2009,Cape Town,2009-04-19,Deccan Chargers,Kolkata Knight Riders,Kolkata Knight Riders,bat,normal,0,Deccan Chargers,0,8,RP Singh,Newlands,Yashpal Sharma,MW Brown,SD Ranade,MR Benson,BR Doctrove
331,2009,Port Elizabeth,2009-04-20,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,bat,normal,0,Chennai Super Kings,92,0,M Muralitharan,St George's Park,GR Viswanath,S George,RB Tiffin,BG Jerling,SJA Taufel
332,2009,Durban,2009-04-21,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,D/L,Kolkata Knight Riders,11,0,CH Gayle,Kingsmead,D Govindjee,EC Hendrikse,TH Wijewardene,DJ Harper,SD Ranade
333,2009,Cape Town,2009-04-22,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,bat,normal,0,Deccan Chargers,24,0,AC Gilchrist,Newlands,Yashpal Sharma,,MR Benson,M Erasmus,AM Saheba
334,2009,Durban,2009-04-23,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,bat,normal,0,Delhi Daredevils,9,0,AB de Villiers,Kingsmead,D Govindjee,ZTA Ndamane,SD Ranade,BR Doctrove,SJA Taufel
335,2009,Cape Town,2009-04-23,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,tie,0,Rajasthan Royals,0,0,YK Pathan,Newlands,GR Viswanath,EC Hendrikse,AM Saheba,MR Benson,M Erasmus
336,2009,Durban,2009-04-24,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,normal,0,Kings XI Punjab,0,7,RS Bopara,Kingsmead,D Govindjee,ZTA Ndamane,SJA Taufel,BR Doctrove,TH Wijewardene
337,2009,Durban,2009-04-25,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,normal,0,Deccan Chargers,12,0,PP Ojha,Kingsmead,D Govindjee,ZTA Ndamane,SD Ranade,HDPK Dharmasena,SJA Taufel
338,2009,Port Elizabeth,2009-04-26,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,normal,0,Delhi Daredevils,0,6,TM Dilshan,St George's Park,Yashpal Sharma,S George,BR Doctrove,S Asnani,BG Jerling
339,2009,Cape Town,2009-04-26,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,bat,normal,0,Kings XI Punjab,27,0,KC Sangakkara,Newlands,GR Viswanath,EC Hendrikse,MR Benson,M Erasmus,K Hariharan
340,2009,Durban,2009-04-27,Chennai Super Kings,Deccan Chargers,Deccan Chargers,field,normal,0,Deccan Chargers,0,6,HH Gibbs,Kingsmead,D Govindjee,MW Brown,SD Ranade,IL Howell,TH Wijewardene
341,2009,Port Elizabeth,2009-04-27,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,normal,0,Mumbai Indians,92,0,SR Tendulkar,St George's Park,Yashpal Sharma,S George,S Asnani,BG Jerling,RB Tiffin
342,2009,Centurion,2009-04-28,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,normal,0,Rajasthan Royals,0,5,YK Pathan,SuperSport Park,J Srinath,JD Cloete,DJ Harper,GAV Baxter,RE Koertzen
343,2009,Durban,2009-04-29,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,bat,normal,0,Royal Challengers Bangalore,0,5,MV Boucher,Kingsmead,D Govindjee,ZTA Ndamane,SL Shastri,MR Benson,TH Wijewardene
344,2009,Durban,2009-04-29,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,normal,0,Kings XI Punjab,3,0,KC Sangakkara,Kingsmead,D Govindjee,ZTA Ndamane,TH Wijewardene,MR Benson,SL Shastri
345,2009,Centurion,2009-04-30,Deccan Chargers,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,6,DP Nannes,SuperSport Park,GR Viswanath,JD Cloete,RE Koertzen,GAV Baxter,AM Saheba
346,2009,Centurion,2009-04-30,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,38,0,SK Raina,SuperSport Park,GR Viswanath,JD Cloete,AM Saheba,GAV Baxter,RE Koertzen
347,2009,East London,2009-05-01,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,normal,0,Mumbai Indians,9,0,JP Duminy,Buffalo Park,Yashpal Sharma,S George,BR Doctrove,M Erasmus,SK Tarapore
348,2009,Durban,2009-05-01,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,8,0,Yuvraj Singh,Kingsmead,D Govindjee,EC Hendrikse,SJA Taufel,HDPK Dharmasena,S Ravi
349,2009,Port Elizabeth,2009-05-02,Deccan Chargers,Rajasthan Royals,Deccan Chargers,bat,normal,0,Rajasthan Royals,0,3,YK Pathan,St George's Park,S Venkataraghavan,S George,MR Benson,S Asnani,BG Jerling
350,2009,Johannesburg,2009-05-02,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,normal,0,Chennai Super Kings,18,0,SB Jakati,New Wanderers Stadium,GR Viswanath,KH Hurter,SS Hazare,DJ Harper,RE Koertzen
351,2009,Port Elizabeth,2009-05-03,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,bat,normal,0,Kings XI Punjab,0,6,DPMD Jayawardene,St George's Park,S Venkataraghavan,S George,BG Jerling,S Asnani,MR Benson
352,2009,Johannesburg,2009-05-03,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,bat,normal,0,Royal Challengers Bangalore,0,9,JH Kallis,New Wanderers Stadium,GR Viswanath,ZTA Ndamane,K Hariharan,RE Koertzen,TH Wijewardene
353,2009,East London,2009-05-04,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,normal,0,Chennai Super Kings,78,0,MS Dhoni,Buffalo Park,Yashpal Sharma,S George,SK Tarapore,BR Doctrove,M Erasmus
354,2009,Durban,2009-05-05,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,normal,0,Rajasthan Royals,78,0,GC Smith,Kingsmead,J Srinath,KH Hurter,GAV Baxter,SS Hazare,IL Howell
355,2009,Durban,2009-05-05,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,bat,normal,0,Delhi Daredevils,0,9,G Gambhir,Kingsmead,J Srinath,KH Hurter,S Ravi,GAV Baxter,IL Howell
356,2009,Centurion,2009-05-06,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,normal,0,Deccan Chargers,19,0,RG Sharma,SuperSport Park,GR Viswanath,JD Cloete,K Hariharan,MR Benson,HDPK Dharmasena
357,2009,Centurion,2009-05-07,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,A Singh,SuperSport Park,S Venkataraghavan,JD Cloete,TH Wijewardene,K Hariharan,DJ Harper
358,2009,Centurion,2009-05-07,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,D/L,Chennai Super Kings,12,0,ML Hayden,SuperSport Park,S Venkataraghavan,JD Cloete,K Hariharan,DJ Harper,TH Wijewardene
359,2009,East London,2009-05-08,Delhi Daredevils,Mumbai Indians,Mumbai Indians,bat,normal,0,Delhi Daredevils,0,7,A Nehra,Buffalo Park,Yashpal Sharma,S George,BG Jerling,M Erasmus,SK Tarapore
360,2009,Kimberley,2009-05-09,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,3,DPMD Jayawardene,De Beers Diamond Oval,J Srinath,KH Hurter,HDPK Dharmasena,GAV Baxter,AM Saheba
361,2009,Kimberley,2009-05-09,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,7,S Badrinath,De Beers Diamond Oval,J Srinath,KH Hurter,AM Saheba,GAV Baxter,HDPK Dharmasena
362,2009,Port Elizabeth,2009-05-10,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,bat,normal,0,Mumbai Indians,16,0,JP Duminy,St George's Park,Yashpal Sharma,S George,IL Howell,BR Doctrove,BG Jerling
363,2009,Johannesburg,2009-05-10,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,A Mishra,New Wanderers Stadium,S Venkataraghavan,ZTA Ndamane,S Ravi,SL Shastri,RB Tiffin
364,2009,Kimberley,2009-05-11,Deccan Chargers,Rajasthan Royals,Deccan Chargers,bat,normal,0,Deccan Chargers,53,0,DR Smith,De Beers Diamond Oval,J Srinath,KH Hurter,S Asnani,GAV Baxter,HDPK Dharmasena
365,2009,Centurion,2009-05-12,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,LRPL Taylor,SuperSport Park,Yashpal Sharma,JD Cloete,RE Koertzen,M Erasmus,SS Hazare
366,2009,Centurion,2009-05-12,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,normal,0,Mumbai Indians,0,8,Harbhajan Singh,SuperSport Park,Yashpal Sharma,JD Cloete,M Erasmus,SS Hazare,RE Koertzen
367,2009,Durban,2009-05-13,Deccan Chargers,Delhi Daredevils,Deccan Chargers,field,normal,0,Delhi Daredevils,12,0,R Bhatia,Kingsmead,D Govindjee,MW Brown,RB Tiffin,DJ Harper,SL Shastri
368,2009,Durban,2009-05-14,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,bat,normal,0,Royal Challengers Bangalore,0,2,LRPL Taylor,Kingsmead,D Govindjee,MW Brown,SL Shastri,BR Doctrove,DJ Harper
369,2009,Durban,2009-05-14,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Rajasthan Royals,2,0,SK Warne,Kingsmead,D Govindjee,MW Brown,SL Shastri,BR Doctrove,DJ Harper
370,2009,Bloemfontein,2009-05-15,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,B Lee,OUTsurance Oval,J Srinath,ZTA Ndamane,S Asnani,HDPK Dharmasena,IL Howell
371,2009,Port Elizabeth,2009-05-16,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,normal,0,Chennai Super Kings,0,7,ML Hayden,St George's Park,Yashpal Sharma,S George,BG Jerling,SK Tarapore,SJA Taufel
372,2009,Johannesburg,2009-05-16,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,field,normal,0,Deccan Chargers,0,6,RG Sharma,New Wanderers Stadium,S Venkataraghavan,KH Hurter,SL Shastri,RE Koertzen,S Ravi
373,2009,Johannesburg,2009-05-17,Deccan Chargers,Kings XI Punjab,Deccan Chargers,field,normal,0,Kings XI Punjab,1,0,Yuvraj Singh,New Wanderers Stadium,S Venkataraghavan,KH Hurter,GAV Baxter,S Ravi,RB Tiffin
374,2009,Bloemfontein,2009-05-17,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,normal,0,Delhi Daredevils,14,0,AB de Villiers,OUTsurance Oval,J Srinath,ZTA Ndamane,HDPK Dharmasena,SS Hazare,IL Howell
375,2009,Centurion,2009-05-18,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Kolkata Knight Riders,0,7,BJ Hodge,SuperSport Park,S Venkataraghavan,JD Cloete,SK Tarapore,SJA Taufel,RB Tiffin
376,2009,Johannesburg,2009-05-19,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,bat,normal,0,Royal Challengers Bangalore,0,7,JH Kallis,New Wanderers Stadium,J Srinath,KH Hurter,S Asnani,IL Howell,RB Tiffin
377,2009,Durban,2009-05-20,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,4,LR Shukla,Kingsmead,D Govindjee,EC Hendrikse,SS Hazare,BG Jerling,SJA Taufel
378,2009,Durban,2009-05-20,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,0,Chennai Super Kings,24,0,M Muralitharan,Kingsmead,D Govindjee,EC Hendrikse,SS Hazare,BG Jerling,SJA Taufel
379,2009,Centurion,2009-05-21,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,4,V Sehwag,SuperSport Park,S Venkataraghavan,MW Brown,SK Tarapore,IL Howell,S Ravi
380,2009,Centurion,2009-05-21,Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,12,0,MK Pandey,SuperSport Park,S Venkataraghavan,MW Brown,SK Tarapore,IL Howell,S Ravi
381,2009,Centurion,2009-05-22,Delhi Daredevils,Deccan Chargers,Deccan Chargers,field,normal,0,Deccan Chargers,0,6,AC Gilchrist,SuperSport Park,S Venkataraghavan,JD Cloete,RE Koertzen,BR Doctrove,DJ Harper
382,2009,Johannesburg,2009-05-23,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,MK Pandey,New Wanderers Stadium,J Srinath,KH Hurter,IL Howell,RE Koertzen,SJA Taufel
383,2009,Johannesburg,2009-05-24,Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore,field,normal,0,Deccan Chargers,6,0,A Kumble,New Wanderers Stadium,J Srinath,ZTA Ndamane,DJ Harper,RE Koertzen,SJA Taufel
384,2009/10,Mumbai,2010-03-12,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,field,normal,0,Kolkata Knight Riders,11,0,AD Mathews,Dr DY Patil Sports Academy,AJ Pycroft,SN Bandekar,BG Jerling,RE Koertzen,RB Tiffin
385,2009/10,Mumbai,2010-03-13,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Mumbai Indians,4,0,YK Pathan,Brabourne Stadium,AJ Pycroft,VM Bandiwadekar,BG Jerling,RE Koertzen,RB Tiffin
386,2009/10,Chandigarh,2010-03-13,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,5,G Gambhir,"Punjab Cricket Association Stadium, Mohali",S Venkataraghavan,C Shamshuddin,SK Tarapore,BR Doctrove,S Ravi
387,2009/10,Kolkata,2010-03-14,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,MK Tiwary,Eden Gardens,Yashpal Sharma,R Shankar,M Erasmus,HDPK Dharmasena,AM Saheba
388,2009/10,Chennai,2010-03-14,Chennai Super Kings,Deccan Chargers,Deccan Chargers,bat,normal,0,Deccan Chargers,31,0,WPUJC Vaas,"MA Chidambaram Stadium, Chepauk",D Govindjee,J Madanagopal,S Das,K Hariharan,DJ Harper
389,2009/10,Ahmedabad,2010-03-15,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,6,V Sehwag,"Sardar Patel Stadium, Motera",AJ Pycroft,S Dua,RB Tiffin,BG Jerling,RE Koertzen
390,2009/10,Bangalore,2010-03-16,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,bat,normal,0,Royal Challengers Bangalore,0,8,JH Kallis,M Chinnaswamy Stadium,D Govindjee,KN Ananthapadmanabhan,K Hariharan,S Das,DJ Harper
391,2009/10,Kolkata,2010-03-16,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,normal,0,Chennai Super Kings,55,0,MS Dhoni,Eden Gardens,Yashpal Sharma,R Shankar,M Erasmus,HDPK Dharmasena,AM Saheba
392,2009/10,Delhi,2010-03-17,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,field,normal,0,Mumbai Indians,98,0,SR Tendulkar,Feroz Shah Kotla,S Venkataraghavan,A Chaudhary,S Ravi,BR Doctrove,SK Tarapore
393,2009/10,Bangalore,2010-03-18,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,10,JH Kallis,M Chinnaswamy Stadium,D Govindjee,KN Ananthapadmanabhan,S Das,K Hariharan,DJ Harper
394,2009/10,Delhi,2010-03-19,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,bat,normal,0,Chennai Super Kings,0,5,ML Hayden,Feroz Shah Kotla,S Venkataraghavan,A Chaudhary,S Ravi,BR Doctrove,SK Tarapore
395,2009/10,Cuttack,2010-03-19,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,normal,0,Deccan Chargers,6,0,A Symonds,Barabati Stadium,GR Viswanath,BK Ravi,AM Saheba,BF Bowden,M Erasmus
396,2009/10,Ahmedabad,2010-03-20,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,normal,0,Rajasthan Royals,34,0,AA Jhunjhunwala,"Sardar Patel Stadium, Motera",AJ Pycroft,S Dua,BG Jerling,RE Koertzen,RB Tiffin
397,2009/10,Mumbai,2010-03-20,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,normal,0,Royal Challengers Bangalore,0,7,JH Kallis,Brabourne Stadium,Yashpal Sharma,SN Bandekar,SK Tarapore,HDPK Dharmasena,SS Hazare
398,2009/10,Cuttack,2010-03-21,Deccan Chargers,Delhi Daredevils,Deccan Chargers,bat,normal,0,Deccan Chargers,10,0,A Symonds,Barabati Stadium,GR Viswanath,BK Ravi,AM Saheba,BF Bowden,M Erasmus
399,2009/10,Chennai,2010-03-21,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,field,tie,0,Kings XI Punjab,0,0,J Theron,"MA Chidambaram Stadium, Chepauk",S Venkataraghavan,,S Das,K Hariharan,DJ Harper
400,2009/10,Mumbai,2010-03-22,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,normal,0,Mumbai Indians,0,7,SR Tendulkar,Brabourne Stadium,Yashpal Sharma,VM Bandiwadekar,HDPK Dharmasena,SS Hazare,SJA Taufel
401,2009/10,Bangalore,2010-03-23,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Royal Challengers Bangalore,36,0,RV Uthappa,M Chinnaswamy Stadium,AJ Pycroft,KN Ananthapadmanabhan,BG Jerling,RE Koertzen,RB Tiffin
402,2009/10,Chandigarh,2010-03-24,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,normal,0,Rajasthan Royals,31,0,AC Voges,"Punjab Cricket Association Stadium, Mohali",S Venkataraghavan,C Shamshuddin,S Ravi,BR Doctrove,SK Tarapore
403,2009/10,Mumbai,2010-03-25,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,SR Tendulkar,"Brabourne Stadium, Mumbai",GR Viswanath,SN Bandekar,M Erasmus,AM Saheba,BF Bowden
404,2009/10,Ahmedabad,2010-03-26,Rajasthan Royals,Deccan Chargers,Deccan Chargers,bat,normal,0,Rajasthan Royals,0,8,YK Pathan,"Sardar Patel Stadium, Motera",RS Mahanama,S Dua,SS Hazare,HDPK Dharmasena,SJA Taufel
405,2009/10,Chandigarh,2010-03-27,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,39,0,MK Tiwary,"Punjab Cricket Association Stadium, Mohali",S Venkataraghavan,C Shamshuddin,SK Tarapore,BR Doctrove,S Ravi
406,2009/10,Bangalore,2010-03-25,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,normal,0,Delhi Daredevils,17,0,KM Jadhav,M Chinnaswamy Stadium,AJ Pycroft,KN Ananthapadmanabhan,RB Tiffin,BG Jerling,RE Koertzen
407,2009/10,Ahmedabad,2010-03-28,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Rajasthan Royals,17,0,NV Ojha,"Sardar Patel Stadium, Motera",RS Mahanama,S Dua,HDPK Dharmasena,SS Hazare,SJA Taufel
408,2009/10,Mumbai,2010-03-28,Deccan Chargers,Mumbai Indians,Deccan Chargers,field,normal,0,Mumbai Indians,41,0,Harbhajan Singh,Dr DY Patil Sports Academy,GR Viswanath,SN Bandekar,DJ Harper,S Das,K Hariharan
409,2009/10,Delhi,2010-03-29,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,normal,0,Delhi Daredevils,40,0,DA Warner,Feroz Shah Kotla,RS Mahanama,A Chaudhary,HDPK Dharmasena,SS Hazare,SJA Taufel
410,2009/10,Mumbai,2010-03-30,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,SL Malinga,Brabourne Stadium,S Venkataraghavan,VM Bandiwadekar,S Ravi,BR Doctrove,SK Tarapore
411,2009/10,Chennai,2010-03-31,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Chennai Super Kings,0,5,M Vijay,"MA Chidambaram Stadium, Chepauk",AJ Pycroft,J Madanagopal,RB Tiffin,BG Jerling,RE Koertzen
412,2009/10,Delhi,2010-03-31,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,normal,0,Delhi Daredevils,67,0,KD Karthik,Feroz Shah Kotla,RS Mahanama,A Chaudhary,SS Hazare,HDPK Dharmasena,SJA Taufel
413,2009/10,Kolkata,2010-04-01,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,24,0,SC Ganguly,Eden Gardens,GR Viswanath,R Shankar,S Asnani,K Hariharan,DJ Harper
414,2009/10,Chandigarh,2010-04-02,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,bat,normal,0,Royal Challengers Bangalore,0,6,KP Pietersen,"Punjab Cricket Association Stadium, Mohali",D Govindjee,C Shamshuddin,AM Saheba,BF Bowden,M Erasmus
